artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
7 Aurelius,0.128,0.768,214560.0,0.725,0.0,0.122,-6.5429999999999975,0.292,98.963,0.794,51.0,11,1,2,[]
7 Seconds,1.18e-05,0.451,189200.0,0.9079999999999999,0.008879999999999999,0.155,-11.616,0.0627,103.89299999999999,0.39799999999999996,30.0,1,0,2,"['hardcore', 'hardcore punk', 'melodic hardcore', 'punk', 'skate punk', 'straight edge', 'thrash core']"
7 Year Bitch,9.03e-06,0.349,167333.0,0.7090000000000001,0.0095,0.147,-12.339,0.0336,114.581,0.708,40.0,9,0,2,"['grunge', 'riot grrrl']"
702,0.19722222222222224,0.74,255970.2222222223,0.6112222222222221,0.0043241266666666665,0.16442222222222222,-8.152000000000001,0.06581111111111111,99.07011111111113,0.5900000000000001,51.88888888888889,10,1,9,"['girl group', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']"
707,0.0645,0.6709999999999999,285533.0,0.7070000000000001,0.0163,0.057,-11.549000000000001,0.0336,125.829,0.599,26.0,9,0,2,[]
7eventh Time Down,0.009640000000000001,0.58,176616.0,0.884,1.5e-06,0.11599999999999999,-4.3580000000000005,0.0381,105.927,0.46399999999999997,54.0,6,1,2,"['ccm', 'christian alternative rock', 'christian hard rock', 'christian music', 'christian rock']"
808 State,0.007925,0.55,287607.0,0.7530000000000001,0.5615,0.09715,-12.2185,0.0538,128.4685,0.517,45.5,8,1,4,"['acid house', 'big beat', 'chicago house', 'electro', 'hardcore techno', 'hip house', 'intelligent dance music', 'madchester', 'rave', 'techno']"
88-Keys,0.13795,0.649,195875.5,0.6435,5.35e-07,0.421,-5.6370000000000005,0.28,122.3495,0.5,54.5,1,1,2,['alternative hip hop']
88GLAM,0.0166,0.764,180813.0,0.672,1.06e-06,0.10300000000000001,-4.274,0.0655,150.02100000000004,0.594,74.0,6,0,2,"['canadian hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'toronto rap', 'trap', 'trap soul', 'underground hip hop', 'vapor trap']"
88rising,0.38932857142857147,0.5999999999999999,200515.57142857145,0.5301428571428571,0.00021260142857142857,0.17541428571428572,-8.089,0.10104285714285714,119.28357142857142,0.3888571428571429,67.14285714285714,7,1,7,"['asian american hip hop', 'pop']"
8Ball,0.06890714285714286,0.7885,280319.14285714284,0.6619285714285715,0.0005572821428571428,0.2342142857142857,-6.577428571428569,0.1915357142857143,119.92014285714286,0.5388571428571429,41.57142857142857,1,1,14,"['crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'trap']"
8Ball & MJG,0.04621600000000002,0.7445999999999998,304293.26666666666,0.6966666666666668,0.0,0.2445733333333333,-6.9844666666666635,0.2288933333333333,132.35866666666664,0.5769999999999998,39.93333333333333,11,1,15,"['dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'trap']"
9 Days Wonder,0.07327544166666666,0.4525833333333332,299851.08333333326,0.6310833333333332,0.155886675,0.1821083333333334,-11.548416666666665,0.04173333333333334,119.38816666666666,0.5021666666666665,0.0,9,1,24,[]
904TEZZO,0.46299999999999997,0.6970000000000001,96016.0,0.48,0.0085,0.37799999999999995,-9.856,0.0493,119.95100000000001,0.17600000000000002,62.0,10,0,2,[]
90sFlav,0.9520000000000001,0.748,126250.0,0.265,0.917,0.0866,-12.074000000000002,0.22899999999999998,77.009,0.14,70.0,8,0,2,[]
93FEETOFSMOKE,0.139,0.816,148140.0,0.5770000000000001,0.0,0.0827,-5.9979999999999976,0.41,171.028,0.45899999999999996,68.0,1,1,1,"['dark trap', 'emo rap', 'underground hip hop']"
94 East,0.179,0.7440000000000001,340440.0,0.797,0.0103,0.139,-8.867,0.0377,94.801,0.9540000000000001,31.0,11,0,2,['minneapolis sound']
98º,0.3320333333333334,0.6227222222222223,250988.1111111111,0.5854444444444442,3.944444444444445e-07,0.1166388888888889,-8.166611111111113,0.04256111111111112,103.3227777777778,0.4311666666666667,49.83333333333334,10,1,18,"['boy band', 'dance pop']"
99 Neighbors,0.545,0.8170000000000001,231602.0,0.48700000000000004,0.0,0.336,-6.585,0.474,70.949,0.65,61.0,0,1,1,[]
99 Percent,0.0729,0.7859999999999999,157165.0,0.8540000000000001,1.63e-06,0.179,-4.247,0.0523,105.07799999999999,0.687,60.0,2,1,2,[]
999,0.030186666666666667,0.5960000000000001,217075.33333333328,0.6309999999999999,0.28266758333333336,0.1723,-9.655333333333337,0.0489,132.09066666666666,0.5146666666666667,33.333333333333336,2,1,6,"['oi', 'pub rock', 'punk']"
9lokknine,0.033133333333333334,0.8643333333333335,181220.0,0.544,0.0,0.1746,-8.401333333333334,0.2726666666666667,90.15666666666664,0.5209999999999999,71.33333333333333,0,0,6,"['florida rap', 'vapor trap']"
9tails,0.40399999999999997,0.711,217182.0,0.545,0.0,0.122,-6.81,0.0322,108.02,0.345,67.0,11,1,2,['emo rap']
9th Wonder,0.23200000000000004,0.685,259060.0,0.518,0.00075566,0.13955,-8.679,0.228,90.4195,0.5295,49.5,7,1,4,"['alternative hip hop', 'hip hop', 'nc hip hop']"
? & The Mysterians,0.2126336363636364,0.6305454545454545,145557.63636363635,0.6926363636363637,0.20765986272727274,0.1497818181818182,-8.167636363636364,0.0419,115.79354545454548,0.806181818181818,24.181818181818183,2,1,22,"['bubblegum pop', 'chicano punk', 'classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']"
?uestlove,0.198,0.885,307120.0,0.598,0.0,0.384,-6.662999999999999,0.3720000000000001,95.402,0.779,41.0,6,1,2,['philly rap']
A,0.000819,0.259,223267.0,0.899,0.0,0.512,-5.9479999999999995,0.0793,176.68599999999995,0.379,48.0,2,1,2,"['dance pop', 'pop', 'post-teen pop']"
A Boogie Wit da Hoodie,0.2630172549019608,0.7114803921568633,192163.41176470587,0.6233039215686271,1.2584313725490196e-06,0.1618480392156862,-6.769333333333331,0.2187441176470588,120.12834313725484,0.4987745098039216,65.23529411764707,5,0,102,"['melodic rap', 'pop rap', 'rap', 'trap']"
A Certain Ratio,0.132125,0.695,344633.0,0.9329999999999999,0.4573,0.07475,-7.848000000000001,0.06309999999999999,125.9155,0.5820000000000001,28.5,2,1,4,"['dance rock', 'dance-punk', 'experimental', 'new wave', 'no wave', 'post-punk', 'uk post-punk']"
A Change of Pace,0.0011,0.528,183893.0,0.946,1.4e-06,0.0655,-4.874,0.0704,133.07399999999998,0.718,43.0,9,1,2,"['neon pop punk', 'pop emo', 'pop punk', 'screamo']"
A Day To Remember,0.025386785185185192,0.4001111111111109,207685.92592592593,0.9187407407407404,8.732481481481482e-05,0.2866444444444444,-4.4358518518518535,0.11256481481481484,144.30462962962963,0.4547037037037036,53.0925925925926,0,1,108,"['metalcore', 'pop punk', 'screamo']"
A Fine Frenzy,0.9470000000000001,0.5489999999999999,268800.0,0.24,0.0,0.106,-7.778,0.0338,119.58,0.16699999999999998,53.0,0,1,2,"['acoustic pop', 'lilith', 'neo mellow', 'pop rock']"
A Flock Of Seagulls,0.02664142000000001,0.5104499999999998,248003.4,0.7368500000000002,0.4476904999999999,0.20853,-9.126299999999997,0.037444999999999985,145.3544,0.6901999999999997,42.5,2,1,40,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
A Foot In Coldwater,0.0126,0.444,311867.0,0.5920000000000001,0.0026899999999999997,0.10800000000000001,-7.775,0.039,100.811,0.253,32.0,2,1,2,[]
A Great Big World,0.6257999999999999,0.4695,243813.5,0.374625,0.00020144249999999995,0.113625,-8.296750000000001,0.043625,119.454125,0.22724999999999995,58.25,2,1,8,"['indiecoustica', 'neo mellow', 'piano rock', 'pop rock']"
A Guy Called Gerald,0.03,0.6829999999999999,267107.0,0.789,0.0105,0.0724,-9.033999999999999,0.0602,119.50399999999999,0.657,46.0,2,1,2,"['acid house', 'atmospheric dnb', 'drum and bass', 'madchester', 'techno']"
A Heart Beats,0.8540000000000001,0.507,146173.0,0.255,0.0,0.172,-11.857000000000001,0.0651,97.23100000000001,0.43799999999999994,37.0,7,1,2,"['doo-wop', 'rhythm and blues']"
A Jam Session At Victor,0.955,0.7170000000000001,178907.0,0.17800000000000002,0.519,0.0663,-15.267000000000001,0.0607,84.079,0.479,2.0,3,1,2,[]
A L E X,0.8690000000000001,0.82,182869.0,0.281,0.961,0.0925,-15.194,0.0802,104.988,0.62,63.0,8,0,1,"['chillhop', 'lo-fi beats']"
A Perfect Circle,0.10908790847457628,0.5195254237288136,251080.3898305085,0.6225203389830508,0.29663830508474576,0.13586440677966094,-9.763203389830508,0.055608474576271216,124.47710169491523,0.2562779661016949,49.135593220338976,6,1,59,"['alternative metal', 'alternative rock', 'modern rock', 'nu metal', 'post-grunge', 'rap rock', 'rock', 'supergroup']"
A R I Z O N A,0.17956923076923076,0.6550769230769229,190651.3076923077,0.6490000000000001,0.0548137876923077,0.11733846153846154,-7.372307692307691,0.051307692307692304,103.91592307692306,0.3476153846153847,65.07692307692308,0,1,13,"['edm', 'electropop', 'indie poptimism', 'indietronica', 'pop', 'tropical house']"
A Rocket To The Moon,0.16170000000000004,0.37433333333333335,203679.66666666663,0.6869999999999999,0.0,0.14733333333333332,-3.1536666666666666,0.03016666666666666,168.2976666666667,0.3613333333333333,57.33333333333334,11,1,6,"['alternative pop rock', 'neo mellow', 'neon pop punk', 'pixie', 'pop emo', 'pop punk', 'pop rock']"
A Skylit Drive,0.00121075,0.25275000000000003,210366.75,0.9275,0.00035039500000000004,0.2539,-3.4232500000000003,0.094425,123.785,0.30600000000000005,44.5,10,1,8,"['metalcore', 'pixie', 'post-screamo', 'screamo']"
A Static Lullaby,3.01e-05,0.555,200240.0,0.98,4.3799999999999994e-05,0.0661,-6.063,0.154,143.005,0.37,48.0,8,1,2,"['melodic metalcore', 'post-hardcore', 'screamo']"
A Taste Of Honey,0.326025,0.75475,280870.0,0.5387500000000001,0.000627475,0.121125,-9.2815,0.057625,126.93325,0.7490000000000001,45.5,2,0,8,"['boogie', 'disco', 'funk', 'post-disco']"
A Thousand Horses,0.0349,0.433,219080.0,0.7759999999999999,0.00022999999999999998,0.387,-5.53,0.028999999999999998,149.641,0.424,55.0,7,1,2,"['contemporary country', 'country pop', 'modern country rock']"
A Touch Of Class,0.31425000000000003,0.6755,181186.5,0.91725,0.033055,0.11875,-6.0317500000000015,0.030325,128.45600000000002,0.605,64.75,9,0,4,"['bubblegum dance', 'europop']"
A Tree Grows in Brooklyn Ensemble,0.953,0.45375,164456.75,0.22375,0.026730575,0.274475,-14.731000000000002,0.0479,91.52275,0.5417500000000001,0.25,7,1,4,[]
A Tree Grows in Brooklyn Orchestra,0.915,0.261,302533.0,0.379,0.845,0.146,-10.377,0.0342,111.529,0.26899999999999996,1.0,3,1,1,[]
A Tribe Called Quest,0.160467397260274,0.8256712328767121,224595.15068493152,0.5687465753424661,0.0510883487671233,0.21556849315068505,-9.590739726027392,0.26993150684931505,97.58699999999996,0.6966164383561642,46.06164383561644,11,1,146,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'rap']"
A Tribe Called Red,0.023,0.6579999999999999,219853.0,0.573,0.0613,0.0981,-5.4079999999999995,0.107,133.442,0.583,51.0,3,0,2,"['canadian indigenous', 'escape room', 'native american hip hop', 'ottawa rap']"
A Winged Victory for the Sullen,0.767,0.0804,266840.0,0.0836,0.853,0.11900000000000001,-21.006999999999998,0.04,82.14,0.0498,45.0,11,1,2,"['ambient', 'chamber psych', 'compositional ambient', 'drift', 'drone', 'focus', 'neo-classical', 'post-rock', 'warm drone']"
A$AP ANT,0.10145,0.8305,247553.5,0.614,0.0,0.30615,-5.6635,0.1577,127.49,0.4320000000000001,57.5,11,1,2,"['baltimore hip hop', 'drill', 'underground hip hop', 'vapor trap']"
A$AP Ferg,0.1123776,0.76035,214487.225,0.718825,4.479250000000001e-06,0.2365224999999999,-5.194149999999999,0.21045,130.258875,0.3902,61.325,1,1,40,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
A$AP Mob,0.23123000000000002,0.7787,239786.2,0.7157000000000001,1.6540000000000004e-06,0.19892000000000004,-5.9061,0.25684,127.99009999999998,0.4691000000000001,59.3,8,1,10,"['hip hop', 'rap', 'southern hip hop', 'trap', 'vapor trap']"
A$AP NAST,0.14300000000000002,0.79,229144.0,0.7306666666666667,0.0,0.1371,-5.098333333333334,0.2491333333333333,121.66966666666669,0.6190000000000001,55.66666666666666,11,1,3,['harlem hip hop']
A$AP Rocky,0.18840432110091754,0.6717064220183485,218011.59633027524,0.6600642201834865,0.02477139183486239,0.22830275229357802,-7.082477064220183,0.2012899082568807,126.5779174311927,0.4022036697247709,62.6605504587156,1,1,109,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
A$AP Twelvyy,0.20681666666666665,0.7404999999999999,227795.0,0.7098333333333334,0.0,0.2668833333333333,-6.400666666666666,0.27440000000000003,128.84266666666664,0.4691666666666667,55.5,11,1,6,"['hip hop', 'rap', 'underground hip hop']"
A*M*E,0.000607,0.621,171213.0,0.84,0.0018800000000000002,0.6559999999999999,-5.52,0.064,123.266,0.496,61.0,5,0,2,['reggae']
A*Teens,0.04309,0.7170000000000001,202773.66666666663,0.879,0.009303333333333332,0.2574333333333333,-5.7056666666666676,0.03656666666666667,124.99666666666668,0.789,44.33333333333334,4,1,6,"['bubblegum dance', 'dance pop', 'europop']"
A-Lin,0.583,0.39899999999999997,285547.0,0.512,0.0,0.10400000000000001,-5.801,0.0357,133.175,0.19699999999999998,60.0,8,1,2,"['anthem worship', 'canadian ccm', 'ccm']"
A-Mei Chang,0.29,0.542,318333.0,0.38,0.0,0.409,-11.702,0.0366,123.971,0.138,51.0,10,1,2,"['c-pop', 'mandopop']"
A-Trak,0.009398,0.7048,287949.6,0.7302000000000001,0.1555734,0.17292000000000002,-3.6818,0.13291999999999998,131.18480000000002,0.8042,55.4,1,0,5,"['banda', 'grupera', 'regional mexican']"
A. Caminha,0.426,0.589,277307.0,0.42100000000000004,0.4970000000000001,0.193,-13.482999999999999,0.0604,130.27200000000002,0.705,24.0,0,1,1,[]
A. Jaziukevičius,0.973,0.33899999999999997,193773.0,0.121,0.0,0.63,-15.457,0.0311,105.446,0.16399999999999998,1.0,9,1,2,['lithuanian folk']
A. L. Lloyd,0.968,0.5765,220446.5,0.2,4.85e-05,0.157,-12.4645,0.06465,133.2625,0.5325,11.0,6,1,2,"['broadway', 'show tunes', 'west end']"
A. Likiardopoulou,0.995,0.35700000000000004,192707.0,0.306,0.069,0.121,-14.339,0.0393,111.98200000000001,0.462,0.0,7,1,1,[]
A. M. Rajah,0.8835,0.5559499999999999,189582.25,0.4897500000000001,0.2524616235,0.213195,-9.42375,0.109735,130.84785,0.8647999999999998,4.4,6,1,20,"['deep indian pop', 'filmi']"
A. Manetta,0.0287,0.7040000000000001,215227.0,0.722,0.0034100000000000003,0.297,-10.815,0.0446,129.99200000000002,0.8590000000000001,56.0,2,0,2,[]
A. Merangulian,0.9620000000000001,0.366,189280.0,0.253,0.561,0.0992,-14.905,0.0434,145.377,0.51,0.0,0,1,1,[]
A. Merangulian with folk instrumental ensemble,0.924,0.508,175640.0,0.441,0.9520000000000001,0.314,-14.508,0.0449,111.486,0.826,0.0,4,0,2,[]
A. P. Komala,0.8390000000000001,0.517,184512.2,0.7170000000000001,0.35948,0.4078000000000001,-6.302399999999999,0.12244000000000001,93.29799999999999,0.8068,0.0,3,1,5,[]
A. R. Ojha,0.9932222222222222,0.6403333333333333,183380.5555555556,0.1862222222222222,0.16681272333333336,0.18166666666666664,-9.723222222222224,0.26215555555555553,124.55266666666664,0.7642222222222221,0.0,2,1,18,[]
A. R. Oza,0.9579523809523812,0.6854761904761905,184620.09523809524,0.2210476190476191,0.12659016190476194,0.2178095238095239,-9.76452380952381,0.2981714285714285,114.62261904761908,0.7262380952380956,0.0,7,1,21,[]
A. R. Qureshi,0.992,0.6332499999999999,174145.125,0.31649999999999995,0.5655000000000001,0.36325,-11.053249999999998,0.180775,140.76712500000005,0.7826250000000001,0.0,8,1,16,"['hindustani classical', 'hindustani instrumental', 'indian classical', 'tabla']"
A. Xatzixristos,0.993,0.564,187787.0,0.39,0.883,0.114,-13.142000000000001,0.0349,105.9,0.87,0.0,11,0,2,[]
A.B. Quintanilla III,0.10308333333333332,0.7453333333333334,226057.66666666663,0.8130000000000001,0.0001485216666666667,0.2156333333333333,-4.654333333333334,0.0752,114.19733333333336,0.8405,50.0,7,1,6,[]
A.B. Quintanilla III Y Los Kumbia Kings,0.3485578947368421,0.7680000000000001,219349.57894736843,0.7213157894736844,0.005434548947368421,0.2334631578947369,-5.326052631578945,0.07293684210526317,138.56147368421057,0.8457894736842103,49.21052631578947,11,1,19,[]
A.C. Reed,0.20199999999999999,0.501,258227.0,0.44,0.00145,0.107,-14.466,0.0372,82.48899999999998,0.868,32.0,9,1,2,"['blues', 'chicago blues', 'electric blues', 'soul blues']"
A.C. Smyth,0.983,0.11800000000000001,106693.0,0.0775,0.00297,0.10400000000000001,-22.774,0.0314,169.421,0.39399999999999996,10.0,4,1,1,[]
A.CHAL,0.494,0.7340000000000001,165214.0,0.47200000000000003,0.00293,0.102,-8.192,0.306,190.011,0.387,65.0,1,0,2,['trap soul']
A.G.,0.06175,0.7809999999999999,238233.5,0.7335,0.0,0.1061,-7.999,0.3405,92.1815,0.804,49.0,9,1,2,[]
A.J. Croce,0.0609,0.41100000000000003,211653.0,0.68,1.12e-06,0.353,-4.625,0.0276,110.205,0.33899999999999997,15.0,0,1,2,[]
A.Loraarrero,0.914,0.622,161706.66666666663,0.34400000000000003,0.07333333333333332,0.3233333333333333,-11.488666666666667,0.13699999999999998,111.89566666666668,0.662,1.3333333333333333,3,0,3,[]
A.R. Kane,0.11900000000000001,0.581,308227.0,0.831,0.00196,0.0497,-10.862,0.0357,117.035,0.857,26.0,9,0,2,"['dream pop', 'shoegaze']"
A.R. Rahman,0.3499033333333334,0.6536666666666667,335205.5,0.5563333333333333,0.00011010166666666668,0.08206666666666666,-10.729666666666663,0.04466666666666667,119.44566666666668,0.5668333333333333,57.5,9,1,6,"['desi pop', 'filmi', 'modern bollywood', 'sufi']"
A.l.t.,0.41200000000000003,0.7979999999999999,273400.0,0.561,0.0,0.0446,-8.625,0.147,83.971,0.785,33.0,4,0,1,[]
A2M,0.46399999999999997,0.968,220030.0,0.785,4.7e-06,0.272,-8.084,0.32,119.95299999999999,0.8029999999999999,66.0,7,0,2,[]
A7S,0.223,0.789,166794.0,0.72,0.0,0.129,-5.652,0.218,122.031,0.664,92.0,8,0,2,[]
ABBA,0.3544835537190084,0.5756363636363627,234265.7685950413,0.6479735537190087,0.02773169487603306,0.19293966942148785,-8.49711570247933,0.03674132231404953,121.87723140495858,0.6672644628099172,40.81818181818182,9,1,242,"['europop', 'swedish pop']"
ABC,0.21299,0.6827,231908.9,0.8059000000000001,0.019973026,0.18308,-7.1118,0.06452000000000001,122.03359999999998,0.7700000000000001,42.2,9,1,20,[]
ABN,0.16017500000000004,0.75725,300163.25,0.72525,0.0,0.22275,-6.952000000000001,0.19,137.14249999999998,0.54975,41.25,4,0,8,"['dirty south rap', 'gangster rap', 'houston rap']"
ABSRDST,0.0383,0.6509999999999999,241711.0,0.7929999999999999,0.022000000000000002,0.17800000000000002,-5.287999999999999,0.0837,146.07,0.261,55.0,5,1,1,['hyperpop']
AC/DC,0.030241769333333363,0.4691200000000005,263588.7333333333,0.8507533333333335,0.22754557733333325,0.2915339999999997,-4.809519999999996,0.07204000000000002,128.70656666666667,0.4950993333333338,48.84,9,1,300,"['album rock', 'australian rock', 'hard rock', 'rock']"
ACOT,0.000319,0.73,169912.0,0.5670000000000001,8.54e-06,0.105,-8.085,0.0587,119.99700000000001,0.171,64.0,1,0,2,['meme rap']
AFI,0.034671296666666664,0.3927999999999999,190969.7,0.8800999999999999,0.03756992433333335,0.2168,-5.163633333333332,0.08270333333333336,126.57370000000007,0.4476,42.86666666666667,4,0,60,"['alternative metal', 'emo', 'modern rock', 'pop punk', 'punk', 'screamo', 'skate punk']"
AJ Meijer,0.8390000000000001,0.529,315947.0,0.33,0.0,0.0916,-9.333,0.0588,111.131,0.489,53.0,10,0,1,[]
AJ Michalka,0.431,0.75,202340.0,0.513,0.0,0.0755,-9.576,0.0911,90.99799999999999,0.466,60.0,0,1,1,[]
AJ Mitchell,0.3817,0.604,189474.5,0.526875,2.525e-07,0.07659999999999999,-5.99025,0.036775,111.603375,0.331125,73.75,5,1,8,"['pop', 'post-teen pop', 'social media pop']"
AJ Rafael,0.5154,0.6799999999999999,208678.0,0.4596,0.0,0.13935999999999998,-6.3206000000000016,0.03478,113.7878,0.6424,58.6,7,1,5,"['opm', 'pinoy indie', 'viral pop']"
AJ Tracey,0.0262,0.871,183066.0,0.87,1.98e-06,0.109,-4.797,0.20199999999999999,150.14700000000005,0.83,62.0,9,1,1,"['grime', 'uk hip hop', 'ukg revival']"
